marca,tipo_carroceria,año,kilometraje,tipo_combustible,transmision,cilindrada,potencia,peso,consumo,color,edad_propietarios,calificacion_estado,region_venta,precio
Nissan,SUV,2024,1000,Diesel,Manual,2018,111,1396,9.808569880956194,Azul,1,5.300121712844081,Norte,14700.0
Nissan,Sedán,2010,400000,Gasolina,Automática,2166,99,1489,10.312159422282551,Verde,3,4.854094094517405,Este,800.0
Honda,Hatchback,2014,400000,Gasolina,Manual,2322,120,1430,12.119442689690146,Rojo,1,7.835340998617098,Oeste,2500.0
Ford,Sedán,2010,400000,Gasolina,Automática,2035,103,1497,10.555387272583072,Amarillo,1,3.6196199804305333,Este,600.0
Toyota,SUV,2020,400000,Gasolina,Automática,1827,81,1499,6.942244763222746,Verde,1,6.8991667424357495,Norte,9100.0
Chevrolet,Pickup,2023,400000,Gasolina,Manual,2091,125,1271,6.774844003382297,Rojo,3,9.146284084385941,Sur,15200.0
Nissan,Sedán,2021,400000,Diesel,Automática,2650,131,1645,9.04979557475022,Rojo,2,7.225768495415027,Este,7400.0
Honda,Coupé,2018,400000,Diesel,Automática,1000,80,1282,8.315703102610916,Verde,1,5.626464458864422,Este,4100.0
Audi,Minivan,2020,400000,Diesel,Automática,2373,132,1204,7.583694332833623,Azul,1,8.395997102274878,Sur,17900.0
BMW,Pickup,2024,1000,Gasolina,Automática,2077,128,1459,5.706107812517695,Verde,1,5.557048684878581,Este,31400.0
Hyundai,Minivan,2020,400000,Gasolina,Automática,1739,88,1344,8.492682083174774,Negro,1,4.760032059924983,Centro,4100.0
Chevrolet,SUV,2013,400000,Diesel,Automática,2433,109,1657,7.394558048981677,Plata,2,3.6145538288817716,Sur,1300.0
Kia,Hatchback,2019,400000,Gasolina,Manual,1397,80,1334,10.241863231454438,Negro,1,9.080581812131543,Sur,4600.0
Toyota,Pickup,2012,400000,Gasolina,Manual,1799,88,1249,10.952268491169164,Amarillo,1,7.496777238011477,Sur,2000.0
Hyundai,SUV,2023,400000,Gasolina,Automática,2655,169,1311,5.528566400114737,Plata,2,6.314025135109009,Norte,11600.0
Toyota,SUV,2018,400000,Gasolina,Automática,1053,80,1455,7.822596010051629,Amarillo,1,7.509352491830711,Este,6200.0
Hyundai,Hatchback,2013,400000,Gasolina,Manual,2250,102,1468,7.499168711618793,Amarillo,1,4.128827996799829,Oeste,800.0
Honda,Hatchback,2010,400000,Diesel,Automática,2719,132,1193,8.364996116968868,Blanco,1,3.1878164789111674,Este,500.0
BMW,Pickup,2011,400000,Híbrido,Manual,2551,115,1430,4.408044115108721,Amarillo,2,8.636364630201983,Este,4700.0
Mercedes-Benz,Hatchback,2013,400000,Gasolina,Automática,2199,114,1309,9.524286810324892,Rojo,1,9.324821714400079,Norte,4700.0
Toyota,Hatchback,2020,400000,Gasolina,Manual,1520,80,1366,6.978092069369778,Rojo,1,3.7030180334090104,Centro,2700.0
Chevrolet,Hatchback,2010,400000,Diesel,Automática,2446,127,1350,9.91303620838478,Plata,4,5.978699529717692,Centro,900.0
Audi,SUV,2015,400000,Gasolina,Automática,1686,84,1475,7.596217288683124,Negro,1,9.332367497957192,Norte,10300.0
Chevrolet,Sedán,2016,400000,Gasolina,Automática,1922,119,1539,9.291461590834018,Negro,1,8.67208051936221,Norte,3700.0
Kia,Pickup,2010,400000,Gasolina,Automática,1974,106,1407,5.638447344547286,Gris,1,5.821737038934308,Norte,1000.0
Nissan,Sedán,2015,400000,Gasolina,Automática,1384,84,1690,7.723268253936756,Rojo,2,3.6676485623898536,Este,1100.0
Ford,Minivan,2012,400000,Diesel,Automática,2646,143,1690,9.162741563717837,Rojo,2,5.260571471298234,Norte,1600.0
Honda,Pickup,2016,400000,Diesel,Automática,1954,100,1502,8.376476621492765,Negro,1,8.686676953924927,Oeste,5400.0
Honda,Hatchback,2020,400000,Gasolina,Manual,1963,106,1576,5.604357351531933,Rojo,2,4.653752197240721,Sur,3600.0
Hyundai,Minivan,2011,400000,Gasolina,Automática,1694,88,1188,8.50044042402449,Negro,1,9.514227411788694,Centro,1800.0
Ford,Hatchback,2011,400000,Gasolina,Automática,1645,80,1392,2.376965688765895,Gris,2,5.54973389529979,Oeste,900.0
Chevrolet,Sedán,2024,1000,Gasolina,Automática,2308,123,1130,4.546064213766265,Plata,1,8.969189859810985,Centro,19300.0
Chevrolet,Hatchback,2020,400000,Eléctrico,Automática,2321,113,1397,0.0,Amarillo,1,5.987025298765999,Este,6000.0
Nissan,Sedán,2024,1000,Diesel,Automática,3486,199,1315,5.638191860152979,Plata,1,6.7305765937381885,Este,17300.0
Kia,SUV,2013,400000,Gasolina,Automática,1844,80,1398,8.098059891772705,Gris,1,8.574318984853425,Norte,2400.0
Audi,SUV,2020,400000,Diesel,Automática,1788,80,1303,4.973504648010005,Rojo,2,5.208032437052464,Centro,12500.0
Ford,Pickup,2017,400000,Diesel,Manual,2553,139,1367,11.994047538579114,Verde,1,3.076405774015635,Este,2000.0
Kia,SUV,2012,400000,Diesel,Automática,2420,85,1488,6.500828769572053,Blanco,1,4.2182558247171835,Este,1100.0
Hyundai,SUV,2017,400000,Gasolina,Manual,1855,106,1238,10.505291894546733,Rojo,1,5.629622600067453,Centro,3500.0
Nissan,SUV,2016,400000,Gasolina,Manual,2176,123,1410,8.209532906433289,Amarillo,1,9.689596518967157,Este,4700.0
Mercedes-Benz,SUV,2014,400000,Diesel,Automática,2780,134,1478,8.090328188092824,Negro,1,9.488737920531719,Norte,9700.0
Honda,Sedán,2024,1000,Gasolina,Manual,1404,80,1317,7.450617736335479,Azul,3,9.715177827252248,Este,21400.0
Toyota,Sedán,2021,400000,Eléctrico,Automática,1628,80,1178,0.0,Amarillo,1,9.182320946227188,Oeste,13500.0
Kia,Pickup,2013,400000,Diesel,Automática,2214,99,1417,9.342991625466471,Blanco,1,8.32222220185559,Oeste,2600.0
Chevrolet,SUV,2023,400000,Eléctrico,Automática,1661,86,1571,0.0,Gris,1,3.1027748457318367,Norte,8200.0
Kia,Sedán,2019,400000,Gasolina,Manual,1686,93,1490,8.277855268469132,Plata,1,6.090081750192372,Oeste,4200.0
BMW,SUV,2019,400000,Híbrido,Manual,2613,125,1271,6.44376894747629,Plata,1,9.771618483213356,Este,22000.0
Toyota,Hatchback,2011,400000,Gasolina,Automática,2206,103,1305,8.048957329267145,Verde,1,3.7776880746329278,Oeste,700.0
BMW,Pickup,2018,400000,Eléctrico,Manual,1972,101,1293,0.0,Rojo,5,8.107856459793254,Oeste,17000.0
Chevrolet,Minivan,2013,400000,Gasolina,Automática,1611,91,1124,5.928219364657213,Plata,1,8.19706916987819,Este,2400.0
Chevrolet,Hatchback,2014,400000,Gasolina,Automática,2183,110,1781,8.243888171505782,Amarillo,2,4.500952250838248,Centro,1200.0
Nissan,SUV,2011,400000,Diesel,Automática,2586,135,1443,8.111410114810358,Rojo,1,9.498192289007802,Norte,2600.0
Mercedes-Benz,Sedán,2011,400000,Gasolina,Automática,1354,80,1576,10.264394054487758,Verde,5,4.502098647531798,Centro,2000.0
Toyota,Sedán,2011,400000,Gasolina,Manual,1389,80,1378,8.93305457359878,Verde,5,9.605468928973057,Centro,2000.0
Chevrolet,Hatchback,2019,400000,Eléctrico,Automática,2340,129,1132,0.0,Negro,1,7.204441125873782,Oeste,6700.0
Mazda,SUV,2011,400000,Gasolina,Manual,1720,80,1535,10.48101322566217,Negro,1,3.0575188155638333,Sur,800.0
Hyundai,Hatchback,2018,400000,Diesel,Automática,1595,80,1706,5.96102744853145,Gris,2,7.280785215701614,Centro,3600.0
Mazda,Sedán,2022,400000,Gasolina,Automática,1659,85,1201,9.198862187903432,Azul,1,6.88746102543878,Este,8400.0
Toyota,SUV,2021,400000,Diesel,Manual,2378,108,1087,4.923774961739774,Negro,1,7.590772949651091,Este,11600.0
Honda,Sedán,2014,400000,Diesel,Manual,2362,119,1447,4.476656265453869,Rojo,1,6.661891054226964,Este,2200.0
Ford,Pickup,2020,400000,Gasolina,Automática,2197,130,1816,6.818804637482387,Plata,1,7.161227281103445,Sur,7300.0
Kia,Sedán,2015,400000,Gasolina,Automática,1785,80,1417,7.3459270585940555,Negro,1,7.14503594556335,Sur,2300.0
Honda,Hatchback,2013,400000,Gasolina,Manual,1592,82,1244,4.428897883064311,Negro,1,8.802942656579564,Norte,2100.0
Honda,Sedán,2011,400000,Gasolina,Automática,1698,80,1666,6.337243336459494,Rojo,1,7.627250302166715,Sur,1500.0
Mercedes-Benz,SUV,2012,400000,Gasolina,Automática,1555,80,1361,7.104930292759218,Verde,1,4.92757927064979,Norte,3200.0
Toyota,Sedán,2023,400000,Diesel,Automática,1803,80,1297,6.382159563203835,Negro,2,3.341826024554979,Este,5700.0
Audi,Sedán,2012,400000,Gasolina,Automática,2018,80,1514,10.008494254749925,Plata,1,5.8254355720362385,Sur,3000.0
Mazda,Sedán,2024,1000,Gasolina,Manual,2369,137,1594,9.564923744572589,Azul,1,7.579056761845962,Oeste,17400.0
Kia,SUV,2020,400000,Diesel,Automática,2018,105,1083,7.507201854297449,Plata,2,4.573458338013928,Oeste,4400.0
Honda,SUV,2020,400000,Gasolina,Automática,1915,116,1497,9.102136109826642,Verde,3,9.807600624351027,Oeste,12300.0
Toyota,Pickup,2019,400000,Gasolina,Automática,2850,130,1184,8.416942105597501,Azul,3,9.913885352835962,Sur,10600.0
Hyundai,Sedán,2017,400000,Gasolina,Automática,1000,80,1202,4.657796359721489,Plata,2,6.190359330539888,Sur,3100.0
Kia,Sedán,2017,400000,Gasolina,Automática,2321,123,1551,10.344263019890844,Amarillo,1,9.743766232622399,Sur,4500.0
Hyundai,Hatchback,2024,1000,Diesel,Manual,2261,93,1359,9.205487067042727,Amarillo,2,8.208876151879243,Oeste,13500.0
Toyota,Hatchback,2015,400000,Diesel,Automática,2267,97,1232,6.971842464115008,Verde,1,7.592926300522808,Este,3100.0
Hyundai,Sedán,2020,400000,Gasolina,Automática,2464,106,1584,12.052868740688435,Plata,1,8.314302562247033,Centro,6700.0
Hyundai,Hatchback,2022,400000,Gasolina,Manual,1406,80,1516,6.6302302202605095,Blanco,1,7.77506938474294,Este,6600.0
Mazda,Pickup,2019,400000,Gasolina,Automática,2477,127,1408,6.2750220214698915,Verde,1,8.802659001514492,Sur,8700.0
Hyundai,SUV,2020,400000,Gasolina,Manual,2191,132,1292,9.645120366101349,Plata,2,3.1607609051009717,Centro,3300.0
Kia,SUV,2017,400000,Híbrido,Automática,1801,80,1293,4.069938312818757,Verde,1,9.312022996034528,Centro,6100.0
Nissan,Sedán,2012,400000,Gasolina,Automática,2314,122,1091,8.899527426892597,Verde,1,4.697017061688884,Este,1000.0
Toyota,Sedán,2016,400000,Gasolina,Automática,2089,107,1743,3.4155818764398385,Blanco,1,6.825226632972277,Oeste,3400.0
Chevrolet,Minivan,2014,400000,Gasolina,Automática,1528,80,1441,8.538552329052338,Plata,4,8.982983777225112,Norte,3200.0
Toyota,Sedán,2023,400000,Diesel,Automática,1000,80,1189,8.100075797806024,Verde,5,5.327036054135332,Oeste,8500.0
Ford,Sedán,2018,400000,Diesel,Automática,1344,80,1813,9.838288045852167,Verde,1,9.910150365457342,Oeste,6500.0
Ford,Minivan,2018,400000,Diesel,Automática,1642,84,1353,5.793554957820193,Plata,3,4.331915313501716,Centro,3200.0
Toyota,Hatchback,2014,400000,Híbrido,Manual,2197,111,1539,5.611866694936966,Rojo,2,4.476411923555963,Sur,1700.0
Ford,Hatchback,2015,400000,Gasolina,Manual,1280,80,1286,7.68659374775578,Azul,3,6.546037491065087,Sur,2100.0
Toyota,Hatchback,2010,400000,Gasolina,Automática,2205,116,1377,8.9643117134034,Plata,2,3.540333683270415,Centro,500.0
Kia,Hatchback,2021,400000,Gasolina,Automática,2156,116,1380,7.662450709640196,Negro,1,3.1125459319187776,Oeste,2500.0
Mercedes-Benz,Pickup,2023,400000,Diesel,Automática,3028,167,1497,7.520864262603461,Plata,1,7.654063898488749,Este,33700.0
Toyota,Sedán,2021,400000,Diesel,Automática,2180,103,1625,7.758114806085576,Amarillo,1,6.219538829138205,Norte,8000.0
Mercedes-Benz,SUV,2023,400000,Gasolina,Automática,1000,80,1323,7.811176690250282,Gris,2,7.974869334489447,Oeste,33800.0
Chevrolet,Sedán,2013,400000,Diesel,Manual,2572,110,1374,4.055781091967139,Amarillo,1,9.688883839297976,Oeste,2900.0
Honda,Sedán,2024,1000,Diesel,Automática,1543,80,1691,7.81452170485079,Rojo,5,9.601401975572905,Norte,23600.0
Toyota,SUV,2010,400000,Híbrido,Automática,1517,80,1496,3.8034499669580057,Rojo,1,8.237247742039866,Este,2500.0
Chevrolet,Hatchback,2013,400000,Gasolina,Automática,1902,98,1389,7.978038287156324,Plata,2,6.019813605575057,Norte,1400.0
Hyundai,Sedán,2021,400000,Diesel,Automática,2275,124,1609,11.548315238406436,Gris,1,6.1880771718522105,Centro,6100.0
Mazda,SUV,2010,400000,Gasolina,Automática,1862,108,1346,10.397444192680263,Verde,1,6.232561904558107,Norte,1400.0
Toyota,Hatchback,2022,400000,Diesel,Automática,2004,117,1307,8.890450162879702,Azul,1,9.007251326143741,Norte,11000.0
Toyota,Hatchback,2023,400000,Híbrido,Automática,1543,86,1458,2.9032014171194134,Plata,1,8.715057685902885,Oeste,13600.0
Ford,Pickup,2019,400000,Gasolina,Automática,1416,80,1419,6.31368225257706,Negro,2,7.940275712249951,Oeste,7200.0
Honda,Pickup,2013,400000,Diesel,Automática,2100,82,1314,7.039469568704111,Verde,3,7.569608494861301,Sur,2800.0
Honda,Minivan,2015,400000,Diesel,Manual,1237,80,1465,9.838215287491645,Rojo,3,4.957312351310741,Norte,2300.0
Honda,Hatchback,2018,400000,Gasolina,Manual,1643,80,1084,8.989746764914837,Verde,2,6.682914943029871,Centro,3600.0
Kia,Hatchback,2011,400000,Gasolina,Manual,1834,87,1294,10.773837664244535,Rojo,1,5.376022743730547,Sur,700.0
Mercedes-Benz,Pickup,2011,400000,Gasolina,Automática,2117,103,1124,9.00029280813684,Azul,1,7.042029354896174,Norte,3800.0
Ford,Pickup,2015,400000,Eléctrico,Manual,1869,80,1166,0.0,Gris,4,9.404795161689972,Oeste,6200.0
BMW,Hatchback,2020,400000,Diesel,Automática,1841,80,1069,8.702448565020518,Blanco,1,6.86450604457494,Centro,11300.0
Ford,SUV,2019,400000,Gasolina,Automática,1384,80,1371,8.470091603750461,Azul,2,9.983905926272268,Este,10000.0
Chevrolet,Sedán,2021,400000,Gasolina,Automática,1792,86,1286,4.703525052347718,Gris,1,6.494875555765523,Sur,6500.0
Honda,Coupé,2022,400000,Gasolina,Manual,1875,90,1473,7.132733267790325,Amarillo,3,4.197343254404153,Oeste,5300.0
Mazda,Pickup,2015,400000,Gasolina,Manual,2208,99,1485,9.64640183631607,Verde,1,9.85655777335579,Este,4800.0
Audi,Pickup,2021,400000,Gasolina,Manual,1599,94,1655,11.051019706433415,Negro,3,4.191513611942153,Norte,9800.0
Nissan,Sedán,2012,400000,Gasolina,Automática,1552,80,1251,7.228316518262594,Gris,2,7.036391940487995,Centro,1500.0
Ford,SUV,2011,400000,Gasolina,Automática,1393,100,1442,9.9823298594615,Azul,3,8.085279049830644,Oeste,2300.0
Mazda,SUV,2023,400000,Gasolina,Automática,2075,103,1344,6.9150355812053315,Blanco,3,6.388788617789492,Oeste,12300.0
Toyota,Pickup,2012,400000,Diesel,Automática,1824,81,1474,7.247190128883863,Verde,1,3.2986562179152266,Centro,1100.0
BMW,Coupé,2021,400000,Híbrido,Automática,1932,80,1449,2.137618065333458,Negro,1,7.404771192614893,Oeste,20500.0
Chevrolet,Sedán,2021,400000,Diesel,Manual,1763,80,1334,10.54491609700077,Negro,4,9.901461340416539,Oeste,9100.0
Chevrolet,Hatchback,2013,400000,Diesel,Automática,1782,91,1386,8.666490974069694,Amarillo,1,7.775669308589787,Norte,1900.0
Nissan,Sedán,2022,400000,Gasolina,Automática,1696,80,1117,6.645996105466311,Blanco,1,7.283365829680881,Sur,8400.0
Nissan,SUV,2013,400000,Gasolina,Automática,2250,92,1503,11.526596449592338,Amarillo,3,7.1313082577323295,Este,2400.0
Toyota,SUV,2016,400000,Gasolina,Manual,2020,81,1014,7.806221873318084,Plata,1,5.527407377811286,Centro,3400.0
Mazda,Pickup,2013,400000,Diesel,Automática,2733,126,1492,10.822176937868063,Gris,4,5.014172493426849,Este,1700.0
Honda,Coupé,2019,400000,Híbrido,Manual,1848,85,1119,3.1567650169963515,Azul,3,8.104277399502873,Centro,8300.0
Mazda,SUV,2023,400000,Diesel,Automática,2788,150,1543,10.399423993387916,Negro,4,5.046663989376251,Centro,10800.0
Kia,SUV,2015,400000,Híbrido,Automática,1857,84,1488,5.959807800160285,Azul,1,9.389073936554126,Oeste,5200.0
Kia,Hatchback,2015,400000,Diesel,Automática,2255,150,1276,7.8404665906422535,Gris,1,4.352839790780957,Norte,1400.0
Nissan,SUV,2022,400000,Gasolina,Automática,1694,87,1011,7.212208846329979,Verde,1,9.815939244050991,Centro,14300.0
Chevrolet,Minivan,2023,400000,Gasolina,Manual,2242,122,1482,6.418574173417687,Blanco,1,6.070618828601676,Este,9100.0
Toyota,Coupé,2019,400000,Gasolina,Automática,1000,80,1113,10.232513492129575,Amarillo,2,3.666708313768277,Sur,3400.0
Hyundai,Sedán,2012,400000,Gasolina,Manual,1376,80,1572,6.637527902477165,Rojo,1,3.2745472669413744,Este,600.0
Honda,SUV,2018,400000,Diesel,Automática,1510,80,1128,3.4233657650494864,Blanco,1,8.818827040450858,Norte,8700.0
Chevrolet,Sedán,2024,1000,Gasolina,Automática,3026,147,1105,10.381043519027056,Gris,2,6.621361704537232,Sur,15300.0
Honda,SUV,2023,400000,Gasolina,Automática,2526,143,1335,8.605291453638161,Negro,3,4.367694665975863,Oeste,9600.0
Toyota,Hatchback,2019,400000,Gasolina,Automática,2129,105,1102,7.531824727438327,Verde,3,4.851103462813277,Este,3300.0
Nissan,Sedán,2023,400000,Gasolina,Automática,1792,91,1351,7.366678209343983,Gris,2,3.686228759312069,Este,5300.0
Toyota,Coupé,2014,400000,Gasolina,Automática,1709,98,1044,12.86124258305722,Verde,1,4.805774042657909,Centro,1900.0
Hyundai,Hatchback,2019,400000,Gasolina,Manual,1696,97,1445,7.462743964592169,Rojo,1,3.5637047123877577,Centro,2000.0
Ford,Minivan,2024,1000,Gasolina,Automática,2337,140,1231,7.293880419488528,Negro,2,5.910434212299707,Sur,15300.0
Toyota,Sedán,2024,1000,Diesel,Automática,2045,80,1804,7.381998446488537,Verde,3,6.328642918118582,Oeste,17100.0
Chevrolet,Pickup,2018,400000,Gasolina,Automática,2449,113,1424,6.633740853725819,Rojo,3,6.921414376764353,Centro,5000.0
Toyota,Pickup,2019,400000,Diesel,Automática,2280,108,1450,7.274654794122154,Verde,1,6.9776290469705655,Este,7900.0
Honda,Sedán,2015,400000,Híbrido,Automática,2206,97,1410,5.184298435656183,Plata,3,5.108686429830402,Sur,2600.0
Mazda,SUV,2015,400000,Híbrido,Automática,1607,86,1040,4.252048407405108,Azul,1,9.098872651075336,Centro,5200.0
Toyota,Coupé,2018,400000,Híbrido,Manual,1606,90,1442,2.6129258584318387,Blanco,2,5.224424014874466,Centro,5100.0
Kia,SUV,2022,400000,Gasolina,Automática,2065,80,1000,5.259266252313484,Plata,5,7.073629479984297,Norte,9100.0
Toyota,SUV,2019,400000,Gasolina,Automática,2190,119,1827,9.1878364331119,Gris,1,5.1969709512661115,Sur,5600.0
Honda,Coupé,2024,1000,Gasolina,Automática,1903,84,1018,5.628175252745326,Amarillo,2,8.793376691822134,Sur,23700.0
Hyundai,Sedán,2022,400000,Gasolina,Manual,1377,80,1119,8.854967358480618,Plata,2,9.98470649547451,Oeste,10500.0
Ford,SUV,2014,400000,Híbrido,Automática,2111,91,1519,6.290183303689088,Blanco,1,4.194410276031052,Centro,2000.0
Toyota,Hatchback,2012,400000,Diesel,Manual,2378,130,1554,9.096601692112312,Negro,1,9.684780279278167,Sur,2200.0
Ford,Hatchback,2012,400000,Gasolina,Automática,1448,80,1668,8.247471330666908,Azul,2,3.497612821575148,Oeste,700.0
Honda,Sedán,2011,400000,Gasolina,Manual,1853,91,1666,8.117025115667317,Rojo,1,8.635550170993978,Centro,1700.0
Kia,Hatchback,2011,400000,Gasolina,Automática,1526,85,1201,8.249101847758624,Verde,2,9.602153526959285,Este,1300.0
Ford,Hatchback,2023,400000,Diesel,Manual,2478,128,1000,7.866262906880754,Amarillo,1,7.558270545212749,Norte,9300.0
Hyundai,Hatchback,2015,400000,Diesel,Manual,2998,137,1451,5.6462030615110805,Negro,5,5.289278301564022,Oeste,1700.0
BMW,Hatchback,2017,400000,Híbrido,Automática,2657,131,1172,4.611782953894221,Azul,2,4.36090093569168,Norte,5000.0
Chevrolet,Sedán,2022,400000,Híbrido,Manual,1208,80,1294,5.863452578137238,Plata,1,8.736508212782834,Este,11000.0
BMW,Pickup,2020,400000,Gasolina,Manual,2173,118,1380,10.160136647052282,Gris,1,3.685095924295722,Sur,7700.0
Ford,SUV,2017,400000,Gasolina,Manual,2275,110,1670,7.5469279683353445,Plata,2,6.351422968966108,Centro,4500.0
Audi,Minivan,2017,400000,Gasolina,Automática,2867,139,1511,8.975009924948615,Blanco,1,8.583468922856245,Sur,11600.0
Toyota,Sedán,2019,400000,Gasolina,Automática,1710,81,1300,8.819178135211008,Blanco,1,8.783313960740777,Norte,7100.0
Mazda,SUV,2016,400000,Híbrido,Manual,1937,80,1210,4.938064497742,Gris,1,5.447459527546126,Sur,3700.0
Chevrolet,Sedán,2011,400000,Gasolina,Automática,1410,84,1157,8.32167320842663,Azul,2,6.681902213377255,Sur,1400.0
Ford,Hatchback,2024,1000,Diesel,Manual,1325,83,1860,8.37158769753113,Negro,2,4.035570287925071,Oeste,8200.0
Nissan,Sedán,2019,400000,Gasolina,Automática,2033,124,1324,7.854677182084012,Verde,2,7.0227131706815165,Oeste,5300.0
Mazda,Hatchback,2020,400000,Gasolina,Automática,2733,143,1498,7.963746974245824,Verde,1,6.291396193339436,Este,4700.0
Toyota,Coupé,2011,400000,Gasolina,Automática,2014,82,1624,9.47452299504136,Blanco,1,9.354512683879062,Oeste,2200.0
Honda,Sedán,2022,400000,Gasolina,Automática,2024,80,1421,6.369877314403854,Blanco,1,6.258449550541226,Oeste,7800.0
Mazda,Sedán,2019,400000,Diesel,Manual,1367,80,1581,5.373459163902748,Gris,1,7.4475174825957104,Oeste,5500.0
Mazda,Coupé,2016,400000,Gasolina,Manual,2072,93,1321,6.595489132172341,Negro,1,5.5761481421582495,Oeste,3000.0
Audi,SUV,2013,400000,Diesel,Automática,1722,80,1628,7.555815046199053,Amarillo,1,4.972493074751078,Este,4100.0
Hyundai,SUV,2015,400000,Diesel,Manual,1772,85,1640,8.059867265186952,Amarillo,3,3.8953779106876736,Oeste,1800.0
Mercedes-Benz,Sedán,2018,400000,Gasolina,Manual,2854,146,1211,8.426506404277971,Plata,2,6.524789339617522,Oeste,9100.0
Mazda,SUV,2014,400000,Diesel,Manual,1780,81,1366,6.777137614993015,Rojo,1,6.697196613383576,Norte,2700.0
Honda,Sedán,2019,400000,Gasolina,Automática,1829,102,1500,11.558170295194582,Gris,4,5.764736567585952,Oeste,4500.0
Toyota,Hatchback,2013,400000,Diesel,Automática,2109,94,1473,9.1376609772471,Negro,3,6.908985193399683,Este,1900.0
Hyundai,SUV,2012,400000,Diesel,Manual,1000,80,1402,7.278290273706095,Rojo,1,7.112275808431248,Este,2200.0
Mazda,Pickup,2016,400000,Eléctrico,Manual,1610,90,1555,0.0,Verde,2,3.849996285973074,Sur,2800.0
